t,x_gt,y_gt,vx_gt,vy_gt,psi_gt,ax_imu,ay_imu,omega_imu,Bx_gt_nT,By_gt_nT,Bz_gt_nT
1715.0,397.6699033470423,416.1210644793881,1.1683442924257292,0.8681590636196006,0.6390497406815719,0.0013785359963912117,0.005203689223145472,0.0017238493487972358,20000.0,-5000.0,73159.53300422516
1716.0,398.838871069435,416.99126761349845,1.1695840306084904,0.8722259983646836,0.6407803396390088,0.000625496206781981,0.004835193450563678,0.0017881958609278939,20000.0,-5000.0,73097.12024782423
1717.0,400.0090714082593,417.8655164761175,1.1708095177790767,0.876250422045274,0.6424853985317438,0.0006687105388660003,0.0053863408037897395,0.0017587566819548123,20000.0,-5000.0,73034.09478454842
1718.0,401.18049010499317,418.743768457589,1.172020739005319,0.8802321385165897,0.6441651124545327,0.0018347160197145964,0.001951174097157588,0.0016405508266840983,20000.0,-5000.0,72970.457493258
1719.0,402.3531128862699,419.62598075315066,1.173217679528591,0.8841709537151701,0.645819673313903,-0.00020232867365195919,0.004180841004352121,0.001506977359328045,20000.0,-5000.0,72906.20933762308
1720.0,403.52692546405035,420.51211036501934,1.174400324764548,0.888066675668739,0.6474492698572012,0.002264857798695165,0.004596662264645118,0.0016869223713922145,20000.0,-5000.0,72841.35136701504
1721.0,404.701913535799,421.40211410448813,1.1755686603032984,0.8919191145055265,0.6490540877014896,-0.00029263291535910614,0.002242821595927604,0.0016681839854458377,20000.0,-5000.0,72775.8847173799
1722.0,405.87806278465695,422.2959485940304,1.176722671908891,0.8957280824630232,0.6506343093623149,0.00045753220948709973,0.003105948483628064,0.0016783478949906874,20000.0,-5000.0,72709.81061209281
1723.0,407.0553588796168,423.1935702694142,1.1778623455202535,0.8994933938975578,0.6521901142822051,0.00313265459147989,0.002869158834046202,0.0015821979315218096,20000.0,-5000.0,72643.13036279303
1724.0,408.23378747569745,424.0949353818255,1.1789876672504818,0.9032148652929095,0.6537216788591856,0.002290759590352979,0.0037220300888716434,0.0013753225316836823,20000.0,-5000.0,72575.84537019888
1725.0,409.41333421411775,425.0,1.1800986233878916,0.9068923152699142,0.6552291764749523,0.0012052895908552447,0.005348565712620506,0.0015807465685268077,20000.0,-5000.0,72507.9571249017
1726.0,410.59398472247324,425.90872001236534,1.1811952003961892,0.910525564594991,0.6567127775226574,0.00011108608918310495,0.005714861495506702,0.0014715660361333857,20000.0,-5000.0,72439.46720813858
1727.0,411.77572461491013,426.82105112919,1.1822773849138457,0.9141144361887257,0.6581726494348736,0.0005244578681182699,0.0027196121925063847,0.0013885133175938946,20000.0,-5000.0,72370.37729254317
1728.0,412.95853949230093,427.7369488847428,1.1833451637544954,0.9176587551343687,0.6596089567109005,0.0011367869844388723,0.004069655988088394,0.0013882437397177232,20000.0,-5000.0,72300.68914287344
1729.0,414.1424149424191,428.6563686394587,1.184398523907646,0.921158348686788,0.6610218609439779,0.0010851742688177215,0.004058380448552147,0.001316095073124937,20000.0,-5000.0,72230.40461671667
1730.0,415.3273365401162,429.57926558211636,1.1854374525387357,0.9246130462809674,0.6624115208483066,0.0009371869333938441,0.0038353552671354877,0.001487810916954737,20000.0,-5000.0,72159.52566517015
1731.0,416.5132898474966,430.50559473202065,1.1864619369886782,0.9280226795397937,0.6637780922856784,0.0009851856070678513,0.0038020175883715576,0.0011800893397012394,20000.0,-5000.0,72088.05433349754
1732.0,417.7002604140936,431.43531094119595,1.187471964774204,0.9313870822823844,0.6651217282918298,0.000779810534875296,0.003657643961092757,0.0012096339164774461,20000.0,-5000.0,72015.99276176009
1733.0,418.888233777045,432.3683688965854,1.1884675235884288,0.934706090532444,0.6664425791024695,-0.0005115592455995329,0.005051560077018274,0.0012689569591951733,20000.0,-5000.0,71943.34318542235
1734.0,420.07719546127043,433.30472312226084,1.1894486013010805,0.937979542526449,0.6677407921791,0.0004365813445883956,0.004397327182959584,0.0014861250690166037,20000.0,-5000.0,71870.10793593088
1735.0,421.26713097964716,434.2443279816383,1.1904151859580736,0.9412072787209524,0.6690165122343872,0.0019106805603196942,0.002102078114233608,0.0013946569020104073,20000.0,-5000.0,71796.28944126706
1736.0,422.4580258331866,435.18713767970274,1.19136726578148,0.9443891418004,0.6702698812573654,-0.0004784544705533347,0.00398652010048732,0.001039761384943014,20000.0,-5000.0,71721.89022647147
1737.0,423.6498655112101,436.1331062652391,1.192304829170638,0.9475249766853437,0.6715010385381055,0.0007331328574937574,0.004040948594210789,0.0013868940764280953,20000.0,-5000.0,71646.91291414089
1738.0,424.84263549152786,437.08218763307343,1.1932278647018677,0.9506146305397749,0.6727101206922134,6.309703832589662e-05,0.003394101996958828,0.0013646481305990012,20000.0,-5000.0,71571.36022489613
1739.0,426.03632124061386,438.03433552631867,1.194136361128244,0.9536579527783147,0.6738972616849456,0.0010170427450134543,0.004196935936465998,0.0010313477046721379,20000.0,-5000.0,71495.23497782114
1740.0,427.23090821378435,438.98950353863006,1.195030307379767,0.9566547950735469,0.6750625928549433,0.0004824280178687292,0.003169154933390617,0.000843308850514842,20000.0,-5000.0,71418.54009087197
1741.0,428.4263818553734,439.94764511646576,1.195909692563987,0.9596050113636352,0.6762062429376259,0.0024088137227042585,0.00313534835552642,0.0011239594995626403,20000.0,-5000.0,71341.27858125586
1742.0,429.6227275989123,440.90871356135733,1.1967745059661752,0.962508457859343,0.6773283380881626,0.0013844458791126744,0.0030060994758869153,0.0012499017127105235,20000.0,-5000.0,71263.45356577897
1743.0,430.81993086730574,441.87266203218445,1.1976247370488124,0.9653649930508266,0.6784290019042997,-0.0005215403468628076,0.0007337286848709081,0.0012863917539716937,20000.0,-5000.0,71185.06826116347
1744.0,432.01797707300994,442.839443547459,1.1984603754518162,0.968174477714399,0.6795083554485635,0.001526516337248698,0.0027022643594756244,0.0009612859163924835,20000.0,-5000.0,71106.12598433213
1745.0,433.2168516182094,443.80901098761325,1.1992814109932226,0.970936774919636,0.6805665172701354,7.973193023303273e-06,0.002043553784100127,0.0012638417132614357,20000.0,-5000.0,71026.63015266116
1746.0,434.4165398949964,444.78131709729826,1.2000878336692438,0.9736517500364243,0.6816036034266354,0.00019894722329759926,0.001457161308427246,0.0007516483722308136,20000.0,-5000.0,70946.58428419981
1747.0,435.61702728554786,445.7563144876861,1.2008796336538694,0.9763192707406461,0.6826197275050828,0.0011109033927401125,0.004135325919868546,0.0009602762249581136,20000.0,-5000.0,70865.9919978569
1748.0,436.81829916230413,446.73395563877955,1.2016568012990092,0.9789392070208294,0.683615000642805,0.00025835452735443456,0.0031205328359955767,0.0009334126279929122,20000.0,-5000.0,70784.85701355366
1749.0,438.0203408881459,447.71419290172776,1.202419327135118,0.981511431185055,0.6845895315479507,0.0016839063236369126,0.002517276555386479,0.0011064267857291252,20000.0,-5000.0,70703.1831523424
1750.0,439.22313781657436,448.69697850114966,1.2031672018713095,0.9840358178669533,0.6855434265194275,-6.506379762105229e-05,0.0019129249143704885,0.0011038569002892215,20000.0,-5000.0,70620.97433649044
1751.0,440.4266752918885,449.68226453746166,1.203900416394987,0.986512244031502,0.6864767894666128,8.208126547125795e-05,0.0027604470337708013,0.0010409117045218558,20000.0,-5000.0,70538.23458952924
1752.0,441.63093864936434,450.67000298921266,1.204618961771871,0.9889405889808529,0.6873897219285872,2.8480726469299862e-05,0.0034354897048030266,0.0007360908196967801,20000.0,-5000.0,70454.96803626805
1753.0,442.83591321543224,451.66014571542337,1.2053228292467395,0.9913207343609827,0.6882823230931565,0.00010817378654508474,0.0014958171629189047,0.000988942703866722,20000.0,-5000.0,70371.17890277201
1754.0,444.0415843078578,452.6526444579346,1.2060120102434269,0.9936525641672347,0.6891546898152923,0.00182516019161806,0.0023025929516477745,0.0009251193786893256,20000.0,-5000.0,70286.87151630376
1755.0,445.2479372359191,453.64745084375784,1.2066864963645116,0.9959359647494068,0.6900069166351424,0.0013211784896020532,0.003162051696906391,0.0006359502476673761,20000.0,-5000.0,70202.05030522887
1756.0,446.45495730058684,454.64451638743344,1.2073462793913166,0.9981708248176062,0.6908390957959616,0.002431029609230342,0.00019679930778375996,0.0005671030777473578,20000.0,-5000.0,70116.71979888467
1757.0,447.66262979470173,455.64379249339305,1.2079913512845337,1.0003570354479052,0.6916513172613549,0.002996407747578423,0.00210195131385337,0.0009303882710611675,20000.0,-5000.0,70030.88462741156
1758.0,448.8709400031559,456.64523045832925,1.2086217041845657,1.002494490087713,0.6924436687321603,-0.00044911313592847606,0.0016664961466902656,0.0007602325311403361,20000.0,-5000.0,69944.54952154741
1759.0,450.07987320307086,457.6487814735685,1.209237330410673,1.004583084560494,0.693216235663163,0.0006815057561603379,0.0019249100562475096,0.0006041075626457018,20000.0,-5000.0,69857.719312384
1760.0,451.28941466397725,458.65439662745024,1.209838222461343,1.0066227170708828,0.6939691012791737,-0.0006299061711364476,0.0014933317244202574,0.0007173642551832199,20000.0,-5000.0,69770.39893108583
1761.0,452.49954964799355,459.66202690771024,1.2104243730149449,1.0086132882100287,0.6947023465907664,-0.00023005236578473932,0.002109142495498592,0.0007684021183041005,20000.0,-5000.0,69682.59340857097
1762.0,453.71026341000714,460.6716232038703,1.2109957749296996,1.0105547009605687,0.6954160504097782,-9.135766271374003e-05,0.003917651537208609,0.0006937464462658197,20000.0,-5000.0,69594.30787515326
1763.0,454.92154119785295,461.6831363096314,1.2115524212432547,1.0124468607008055,0.6961102893642468,-0.0005503369600353082,0.0015305584156813275,0.0004930078404945398,20000.0,-5000.0,69505.5475601463
1764.0,456.13336825249365,462.6965169252719,1.2120943051727693,1.0142896752092554,0.6967851379129885,-0.0005596235378582373,0.002121520863684522,0.000897892514386829,20000.0,-5000.0,69416.31779142885
1765.0,457.3457298081985,463.7117156600499,1.2126214201155108,1.0160830546697923,0.697440668359922,0.0003696495089086847,0.0038434583230026946,0.000769840446294057,20000.0,-5000.0,69326.62399497157
1766.0,458.5586110927247,464.7286830346115,1.213133759649054,1.0178269116758543,0.698076950867765,-0.0007606237626467621,0.0011469533093166658,0.0005853024791783712,20000.0,-5000.0,69236.47169432449
1767.0,459.7719973274966,465.7473694834016,1.2136313175307976,1.0195211612342803,0.6986940534714945,0.001366104323977537,0.00355694329811206,0.0005711269726684178,20000.0,-5000.0,69145.86651006601
1768.0,460.98587372778627,466.76772535708005,1.2141140876977374,1.0211657207694884,0.699292042091538,-0.00047923009117120446,0.0016252111844967695,0.0006328291044098372,20000.0,-5000.0,69054.81415921269
1769.0,462.20022550289207,467.7897009249406,1.2145820642675176,1.0227605101280233,0.6998709805462889,0.003382956567218158,0.003423308877230519,0.00043003380238059157,20000.0,-5000.0,68963.32045459005
1770.0,463.4150378563213,468.8132463773361,1.2150352415383168,1.024305451582336,0.7004309305643943,-2.3733717866180248e-05,0.002300303284082178,0.0005903082261510479,20000.0,-5000.0,68871.39130416408
1771.0,464.6302959859687,469.83831182810525,1.215473613988138,1.025800469833996,0.7009719517966779,0.0005058766850967341,0.0017894596898150924,0.00036735539721162333,20000.0,-5000.0,68779.03271033404
1772.0,465.8459850842976,470.8648473170041,1.2158971762756892,1.0272454920180678,0.7014941018276499,-0.000931197496056857,0.0013517230307808802,0.0005040373263805163,20000.0,-5000.0,68686.25076918596
1773.0,467.0620903385201,471.8928028121414,1.2163059232397018,1.0286404477059534,0.7019974361865822,0.0021759320908142955,0.0007207903021450667,0.0003497358658942104,20000.0,-5000.0,68593.05166970733
1774.0,468.278596930777,472.922128212416,1.2166998498997543,1.0299852689095133,0.7024820083582568,0.0015509653244978037,0.0013985559447359328,0.00033723024089861686,20000.0,-5000.0,68499.44169296275
1775.0,469.4954900383196,473.9527733499604,1.2170789514562443,1.031279890084278,0.7029478697932965,0.0006805244231413033,0.002202882203494317,0.00065963502773851,20000.0,-5000.0,68405.42721123084
1776.0,470.7127548336895,474.98468799258455,1.217443223289962,1.0325242481322334,0.7033950699181235,-0.0010440250257892645,0.0012055582751025657,0.0004452024455138534,20000.0,-5000.0,68311.01468710255
1777.0,471.9303764848995,476.0178218462249,1.2177926609620044,1.033718282404891,0.7038236561445901,0.0005611441013114141,0.0008395073459702704,0.00044489872309881964,20000.0,-5000.0,68216.2106725409
1778.0,473.1483401556135,477.05212455739434,1.2181272602146862,1.0348619347066688,0.7042336738790294,-0.0008392810854192625,0.0008575814149226605,0.00015252393591983507,20000.0,-5000.0,68121.02180790248
1779.0,474.3666310053289,478.0875457156382,1.2184470169712824,1.0359551492978767,0.7046251665312605,0.001833405761938058,0.0021002959346645275,0.00030857279618217044,20000.0,-5000.0,68025.45482092061
1780.0,475.58523418955605,479.1240348559901,1.2187519273356031,1.0369978728967624,0.7049981755228928,0.0011391710778798796,0.002291807206547693,0.00042070664462856577,20000.0,-5000.0,67929.51652565085
1781.0,476.8041348600001,480.16154146143174,1.2190419875921634,1.0379900546821546,0.7053527402953474,0.000381904571612801,0.00027294855363354294,0.000369320416922119,20000.0,-5000.0,67833.2138213788
1782.0,478.0233181647404,481.2000149653544,1.2193171942066385,1.0389316462965326,0.705688898317645,-0.0022664236507549287,0.00022084038050534688,6.113622297530168e-05,20000.0,-5000.0,67736.55369149055
1783.0,479.24276924841337,482.2394047540248,1.219577543826091,1.039822601848357,0.7060066850936079,-0.0007699828635130417,0.0012602068641588055,0.00033418152322800597,20000.0,-5000.0,67639.54320230601
1784.0,480.46247325239256,483.2796601690511,1.2198230332782032,1.0406628779136327,0.706306134168781,0.0009534342006094706,0.0024037818466625996,0.0003355342954352312,20000.0,-5000.0,67542.18950187572
1785.0,481.6824153149698,484.32073050985207,1.2200536595714198,1.0414524335382396,0.7065872771370271,0.0014847770792448284,0.001956180626802261,0.00043043819110877366,20000.0,-5000.0,67444.4998187411
1786.0,482.9025805715354,485.3625650361276,1.2202694198956863,1.0421912302404337,0.70685014364664,0.001362031564119626,-0.0005887177298427382,0.000172877824562399,20000.0,-5000.0,67346.48146065894
1787.0,484.12295415476115,486.40511297033294,1.2204703116223072,1.0428792320124955,0.7070947614060897,-0.0014624797937235743,0.00038790831136804687,-4.119508588159898e-05,20000.0,-5000.0,67248.14181329023
1788.0,485.34352119478,487.4483235001526,1.2206563323034914,1.0435164053221797,0.7073211561894807,0.0004922443527428406,-0.00035622588372663847,9.428033534736934e-05,20000.0,-5000.0,67149.48833885383
1789.0,486.56426681936813,488.4921457809773,1.2208274796723515,1.0441027191143348,0.7075293518415873,0.0012200001655732517,0.0002826159784108824,6.371450363691075e-05,20000.0,-5000.0,67050.52857474571
1790.0,487.7851761541247,489.53652893838125,1.2209837516434732,1.0446381448128363,0.70771937028249,-0.0015760882445766402,0.0021787993631757017,0.00027185959355980206,20000.0,-5000.0,66951.27013212368
1791.0,489.0062343226551,490.58142207060297,1.2211251463130282,1.045122656322036,0.707891231511847,0.00012573325747666078,-0.0010206787399065686,-0.00017249007472641746,20000.0,-5000.0,66851.72069445885
1792.0,490.22742644675077,491.6267742510253,1.2212516619582345,1.0455562300275858,0.7080449536128178,0.0004039131645321167,-0.0012757722324234087,8.932742001880315e-05,20000.0,-5000.0,66751.88801605371
1793.0,491.44873764657154,492.67253453065814,1.2213632970371862,1.045938844797405,0.7081805527555884,-0.00020864686122151597,-0.0005046965365802204,0.0003025070822768644,20000.0,-5000.0,66651.77992052761
1794.0,492.67015304082514,493.71865194062013,1.2214600501895916,1.0462704819833561,0.708298043200546,-0.0018372188276034344,0.0006049870986157922,0.0001093323873914877,20000.0,-5000.0,66551.40429927062
1795.0,493.8916577469507,494.76507549462485,1.221541920236973,1.0465511254222406,0.7083974373010344,-0.00026434764464119547,0.0009008192852427231,0.00020096867179796507,20000.0,-5000.0,66450.76910986558
1796.0,495.1132368812991,495.8117541914646,1.2216089061817001,1.0467807614358549,0.7084787455058211,-0.00028090401336866734,0.0006591397036587698,-0.00013035040895356266,20000.0,-5000.0,66349.88237447974
1797.0,496.3348755593141,496.85863701749656,1.2216610072072172,1.046959378831815,0.708541976361129,-0.00010935960470552083,0.0013759956192751152,-0.00014351149332174584,20000.0,-5000.0,66248.752178226
1798.0,497.5565588957135,497.90567294912825,1.221698222678782,1.0470869689046083,0.7085871365122517,-0.0005563236353039205,-0.001731804246895933,0.00021350217171387762,20000.0,-5000.0,66147.38666749522
1799.0,498.7782720046717,498.9528109553058,1.2217205521431822,1.047163525435849,0.7086142307048925,-0.0004459137885762216,0.0012870888871272606,3.05539708526238e-05,20000.0,-5000.0,66045.79404825925
1800.0,499.9999999999999,499.99999999999994,1.2217279953283935,1.047189044694278,0.7086232617860901,-4.1300581114570365e-05,-0.00032462666720508323,1.274544170923373e-05,20000.0,-5000.0,65943.98258434635
1801.0,501.2217279953285,501.04718904469433,1.2217205521433527,1.0471635254359626,0.7086142307048772,0.0004453338534548907,0.0007098275993282673,-0.0001560576958706166,20000.0,-5000.0,65841.96059568919
1802.0,502.4434411042866,502.09432705087187,1.221698222678782,1.0470869689046083,0.7085871365122517,-0.00034642266794587313,-0.001478637313395234,-2.368935453792776e-05,20000.0,-5000.0,65739.73645654653
1803.0,503.66512444068604,503.14136298250355,1.221661007207075,1.0469593788317013,0.7085419763611329,-0.00047075552660404867,-0.00014794801454585276,-0.00019561957183653376,20000.0,-5000.0,65637.3185936989
1804.0,504.88676311870074,504.18824580853527,1.2216089061816717,1.0467807614358549,0.7084787455058327,3.651878101851644e-05,4.163088253022145e-05,7.420620515107357e-05,20000.0,-5000.0,65534.71548461971
1805.0,506.1083422530494,505.23492450537526,1.2215419202371436,1.0465511254223827,0.7083974373010324,-0.0020724731285873435,0.0009470173821365582,0.00024629975065805493,20000.0,-5000.0,65431.93565562187
1806.0,507.32984695917503,506.28134805938004,1.22146005018962,1.0462704819833561,0.7082980432005345,0.00040687758821165683,-0.001955046566030273,-4.871745466104685e-05,20000.0,-5000.0,65328.98767998167
1807.0,508.5512623534286,507.327465469342,1.2213632970370156,1.0459388447972344,0.7081805527555768,-0.00010477982247865843,-0.00032513864356944187,-0.0002049056955918348,20000.0,-5000.0,65225.880176039675
1808.0,509.77257355324906,508.3732257489745,1.2212516619582061,1.0455562300275858,0.7080449536128293,-7.77880486308234e-05,-0.0015369042296365179,-0.00045734804874573114,20000.0,-5000.0,65122.62180528061
1809.0,510.99376567734504,509.41857792939714,1.2211251463131987,1.045122656322178,0.7078912315118452,0.0008653548494505514,6.675026936908397e-05,-0.00037067713390980493,20000.0,-5000.0,65019.2212703923
1810.0,512.2148238458755,510.46347106161886,1.2209837516435016,1.0446381448128363,0.7077193702824786,-0.002180058899948184,0.000298454969733539,1.0950973225091684e-05,20000.0,-5000.0,64915.68731330513
1811.0,513.435733180632,511.5078542190228,1.2208274796721525,1.0441027191142211,0.707529351841614,-0.002216797524095406,0.0007779833523654048,-0.0003261231265155248,20000.0,-5000.0,64812.028713212276
1812.0,514.6564788052198,512.5516764998473,1.220656332303463,1.0435164053221513,0.7073211561894787,0.00010621367663948578,-0.0011682556722237578,-0.00026306121690755256,20000.0,-5000.0,64708.25428457269
1813.0,515.877045845239,513.5948870296671,1.2204703116224778,1.0428792320125808,0.7070947614060611,-0.0002008588171571821,0.0003018692276884864,-0.0001546302549908888,20000.0,-5000.0,64604.372875096575
1814.0,517.0974194284647,514.6374349638725,1.2202694198957147,1.0421912302404621,0.7068501436466419,-3.1316085493971775e-05,0.0007021456890887933,-7.080768841966862e-05,20000.0,-5000.0,64500.39336371533
1815.0,518.3175846850304,515.679269490148,1.2200536595712492,1.0414524335381543,0.7065872771370556,-0.0007038758523744538,-0.002473403290726534,-0.00029663644244287007,20000.0,-5000.0,64396.32465853635
1816.0,519.5375267476072,516.7203398309488,1.2198230332780327,1.040662877913519,0.7063061341687961,0.00045297113468307625,-0.0001779838633022005,-0.00034023734203933475,20000.0,-5000.0,64292.17569478372
1817.0,520.7572307515865,517.7605952459751,1.21957754382629,1.0398226018484706,0.7060066850935812,0.0007171669088433304,0.00013138188381206658,-0.00029977892986664056,20000.0,-5000.0,64187.95543272627
1818.0,521.9766818352598,518.7999850346457,1.2193171942067806,1.0389316462966462,0.7056888983176415,0.0002356371826258111,-0.0011853884309902974,-0.000404431325411875,20000.0,-5000.0,64083.67285559327
1819.0,523.19586514,519.8384585385684,1.219041987591993,1.0379900546820409,0.7053527402953624,-0.000553934758494095,-0.002226275630364389,-0.0004161783848210039,20000.0,-5000.0,63979.33696747955
1820.0,524.4147658104438,520.8759651440098,1.218751927335461,1.0369978728966203,0.7049981755228827,-0.002489803290006231,-3.6635086570838745e-05,-0.00031295535019829936,20000.0,-5000.0,63874.95679124029
1821.0,525.633368994671,521.9124542843616,1.2184470169714245,1.0359551492979904,0.7046251665312571,0.0004877892563771431,-0.0023156409695715263,-0.00035938336293777837,20000.0,-5000.0,63770.54136637731
1822.0,526.8516598443866,522.9478754426058,1.2181272602148283,1.0348619347068393,0.7042336738790531,0.0009436058863653085,-0.0013039461027337653,-0.00013768650313212725,20000.0,-5000.0,63666.09974691722
1823.0,528.0696235151006,523.9821781537753,1.2177926609618908,1.0337182824047773,0.7038236561445819,0.0003284204569481841,-0.0012105784186929162,-0.0003651421493695567,20000.0,-5000.0,63561.64099928302
1824.0,529.2872451663104,525.0153120074153,1.2174432232898198,1.032524248132063,0.7033950699180995,-0.001271816853243074,-0.00047492760472435684,-0.0002958263724519366,20000.0,-5000.0,63457.174200159774
1825.0,530.5045099616802,526.0472266500394,1.217078951456358,1.0312798900843632,0.7029478697932912,0.0003291620982970304,-0.0019212818737085677,-0.000588741741966447,20000.0,-5000.0,63352.70843435568
1826.0,531.7214030692231,527.0778717875841,1.2166998498998964,1.029985268909627,0.7024820083582536,0.0005085678529016258,-0.002031792492761761,-0.0004104053488039695,20000.0,-5000.0,63248.25279265959
1827.0,532.93790966148,528.1071971878587,1.216305923239588,1.0286404477058682,0.7019974361865874,0.001220069504707172,-0.0012670012823532818,-0.0005831788622160223,20000.0,-5000.0,63143.81636969595
1828.0,534.1540149157023,529.1351526829958,1.2158971762755186,1.0272454920179825,0.7014941018276782,-0.0013274423848535957,-0.00037318955847948283,-0.0004639379572744183,20000.0,-5000.0,63039.40826177817
1829.0,535.3697040140311,530.1616881718946,1.2154736139882516,1.0258004698341097,0.7009719517966864,-0.0006665146271411535,0.0009092761783800461,-0.00044661369385369537,20000.0,-5000.0,62935.03756476177
1830.0,536.5849621436788,531.186753622664,1.2150352415384873,1.0243054515824497,0.7004309305643799,0.0003315018878543431,-0.003087989901292586,-0.0005443311408609426,20000.0,-5000.0,62830.71337189796
1831.0,537.799774497108,532.2102990750595,1.2145820642675176,1.0227605101280233,0.6998709805462889,-0.00040086170218818463,-0.0012418616791296927,-0.0002723479482324148,20000.0,-5000.0,62726.4447716895
1832.0,539.0141262722138,533.2322746429201,1.214114087697567,1.0211657207693747,0.6992920420915523,-0.0016375642516947265,-0.0027498363614490923,-0.00041223167762628716,20000.0,-5000.0,62622.2408457485
1833.0,540.2280026725032,534.2526305165983,1.213631317530826,1.0195211612342518,0.6986940534714693,-5.889993863231831e-05,-0.0006096856813191573,-0.0004622577451437127,20000.0,-5000.0,62518.110666658904
1834.0,541.4413889072755,535.2713169653886,1.2131337596492244,1.017826911675968,0.6980769508677508,9.69475259350568e-05,-0.0026952825586579535,-0.0005323693867681181,20000.0,-5000.0,62414.063295843545
1835.0,542.6542701918016,536.2882843399502,1.2126214201155108,1.0160830546698207,0.6974406683599358,-0.0004282324287180038,-0.0024703551342249493,-0.0004282840970837762,20000.0,-5000.0,62310.10778143737
1836.0,543.8666317475065,537.3034830747282,1.2120943051726272,1.0142896752091133,0.6967851379129771,-0.0003060976674606862,-0.002431028428236361,-0.0008425307860286983,20000.0,-5000.0,62206.25315616751
1837.0,545.0784588021469,538.3168636903685,1.2115524212432547,1.012446860700777,0.696110289364233,-0.0008183586619442021,-0.0019467456261289312,-0.0005154324325615762,20000.0,-5000.0,62102.50843524175
1838.0,546.289736589993,539.3283767961298,1.21099577492987,1.0105547009607108,0.695416050409778,0.0009736111317353504,-0.0015806115192688757,-0.0008263042323200424,20000.0,-5000.0,61998.88261424592
1839.0,547.5004503520066,540.3379730922899,1.2104243730149165,1.0086132882100287,0.6947023465907779,-0.001515633287443024,-0.0014628688243506376,-0.0007931215831812714,20000.0,-5000.0,61895.38466705181
1840.0,548.7105853360229,541.3456033725498,1.209838222461201,1.0066227170707407,0.693969101279162,-0.0012044243486558214,-0.0020211009512229924,-0.00067377210515808,20000.0,-5000.0,61792.02354373602
1841.0,549.920126796929,542.3512185264314,1.2092373304107014,1.0045830845605224,0.6932162356631655,-0.0005968325310176183,-0.0034474027069838348,-0.0006105203614866549,20000.0,-5000.0,61688.808168511096
1842.0,551.1290599968443,543.3547695416709,1.2086217041846794,1.0024944900878268,0.6924436687321698,0.00029125649689127383,-0.0013560161127999003,-0.0009248260324263608,20000.0,-5000.0,61585.74743767025
1843.0,552.3373702052984,544.356207506607,1.2079913512845337,1.0003570354479052,0.6916513172613549,-0.0021952085546029588,-0.002216917711356624,-0.0008655413817649044,20000.0,-5000.0,61482.85021754615
1844.0,553.5450426994133,545.3554836125667,1.2073462793911744,0.998170824817521,0.6908390957959775,-0.002015335647603851,-0.0010021542268626045,-0.000810163546964839,20000.0,-5000.0,61380.12534248473
1845.0,554.7520627640807,546.352549156242,1.2066864963645116,0.9959359647494352,0.6900069166351563,-0.0027866825828931165,-0.002995286449569405,-0.0008652030554133028,20000.0,-5000.0,61277.581612835915
1846.0,555.9584156921424,547.3473555420655,1.206012010243569,0.9936525641673484,0.6891546898152906,-0.0006478255449134858,-0.0039742249489167795,-0.0007568977578483576,20000.0,-5000.0,61175.22779296088
1847.0,557.1640867845679,548.3398542845767,1.205322829246711,0.9913207343609542,0.688282323093154,-0.0018597326120340213,-0.0023913798185197727,-0.0004584443827465864,20000.0,-5000.0,61073.07260925806
1848.0,558.3690613506358,549.3299970107875,1.2046189617717005,0.9889405889807108,0.687389721928586,-0.001111197110077962,-0.0010562569857940844,-0.0008510170126854369,20000.0,-5000.0,60971.12474820777
1849.0,559.5733247081113,550.3177354625382,1.2039004163950153,0.9865122440314735,0.6864767894665872,-3.794589984356593e-05,-0.002284981222055327,-0.0010138808076762416,20000.0,-5000.0,60869.39285443736
1850.0,560.7768621834258,551.3030214988504,1.2031672018715085,0.9840358178670954,0.6855434265194172,-0.0014078467712541705,-0.002708093425514492,-0.0011036354798991698,20000.0,-5000.0,60767.88552880702
1851.0,561.9796591118543,552.2858070982724,1.2024193271350896,0.9815114311850834,0.6845895315479764,-0.0005146317567278696,-0.003453598881822988,-0.0010043536345079721,20000.0,-5000.0,60666.61132651766
1852.0,563.181700837696,553.2660443612206,1.2016568012988387,0.9789392070206873,0.6836150006428034,-0.0010812037560378987,-0.0007677353761033061,-0.0011009414707868724,20000.0,-5000.0,60565.578755241295
1853.0,564.382972714452,554.2436855123137,1.2008796336538694,0.9763192707406461,0.6826197275050828,-8.538255907019113e-05,-0.003714672006777853,-0.0009479966915838408,20000.0,-5000.0,60464.79627327526
1854.0,565.5834601050037,555.2186829027019,1.2000878336693859,0.9736517500365949,0.6816036034266632,-0.0003049057747663915,-0.003445768421335813,-0.0009708195837837515,20000.0,-5000.0,60364.27228772072
1855.0,566.7831483817907,556.1909890123869,1.199281410993251,0.9709367749196076,0.6805665172701095,-0.0015334455394567857,-0.0021457137768531743,-0.0011047851588858618,20000.0,-5000.0,60264.01515268681
1856.0,567.9820229269902,557.1605564525411,1.1984603754517025,0.9681744777142285,0.6795083554485237,-0.0010037604826730316,-0.004716435137467094,-0.0008237876061210556,20000.0,-5000.0,60164.033167520196
1857.0,569.1800691326941,558.1273379678154,1.197624737048784,0.965364993050855,0.6784290019043256,0.00024271736072232716,-0.0015072415058377236,-0.0011807727453500988,20000.0,-5000.0,60064.33457506223
